customer_age,job_type,marital,education,default,balance,housing_loan,personal_loan,communication_type,day_of_month,month,last_contact_duration,num_contacts_in_campaign,num_contacts_prev_campaign,prev_campaign_outcome,term_deposit_subscribed
40.0,admin.,married,primary,no,393.0,yes,yes,cellular,4,feb,107.0,1.0,2,failure,0
50.0,blue-collar,married,unknown,no,-1.0,no,no,unknown,2,jun,67.0,7.0,0,unknown,0
42.0,blue-collar,married,secondary,no,-650.0,yes,no,cellular,12,may,99.0,3.0,2,failure,0
51.0,housemaid,divorced,secondary,no,4.0,no,no,telephone,30,apr,131.0,2.0,0,unknown,0
45.0,blue-collar,single,primary,no,114.0,yes,no,unknown,15,may,160.0,1.0,0,unknown,0
50.0,entrepreneur,married,tertiary,no,5251.0,yes,no,unknown,23,oct,128.0,1.0,0,unknown,1
32.0,technician,divorced,secondary,no,-1.0,yes,no,unknown,20,may,270.0,1.0,0,unknown,0
29.0,technician,married,secondary,no,1251.0,yes,no,unknown,23,may,163.0,3.0,0,unknown,0
44.0,technician,divorced,secondary,no,985.0,yes,no,cellular,17,aug,136.0,2.0,3,success,0
47.0,admin.,single,secondary,no,831.0,yes,no,cellular,30,jan,46.0,1.0,0,unknown,0
33.0,blue-collar,married,primary,no,9.0,yes,no,unknown,9,may,407.0,3.0,0,unknown,0
43.0,blue-collar,married,primary,no,130.0,yes,no,unknown,8,may,173.0,2.0,0,unknown,0
60.0,retired,married,secondary,no,18016.0,no,no,cellular,7,jul,352.0,1.0,0,unknown,1
31.0,admin.,married,secondary,no,453.0,yes,no,cellular,17,jul,366.0,4.0,0,unknown,0
47.0,management,married,tertiary,no,240.0,no,no,cellular,30,apr,580.0,1.0,0,unknown,1
32.0,blue-collar,single,secondary,no,141.0,yes,no,cellular,14,may,132.0,1.0,3,other,0
43.0,technician,married,unknown,no,-5.0,no,no,unknown,11,jun,236.0,1.0,0,unknown,0
33.0,blue-collar,divorced,primary,no,556.0,no,no,unknown,17,jun,1.0,4.0,0,unknown,0
30.0,management,single,tertiary,no,-1.0,no,no,cellular,25,aug,1.0,12.0,0,unknown,0
27.0,unemployed,single,secondary,no,624.0,no,no,cellular,28,jan,1465.0,2.0,0,unknown,1
54.0,management,married,tertiary,no,2331.0,no,no,cellular,4,may,225.0,1.0,0,unknown,1
22.0,services,single,secondary,no,633.0,yes,yes,cellular,7,may,786.0,3.0,0,unknown,1
43.0,management,single,tertiary,no,376.0,yes,no,cellular,28,jan,67.0,1.0,0,unknown,0
51.0,blue-collar,married,secondary,no,522.0,yes,no,unknown,15,may,62.0,1.0,0,unknown,0
37.0,management,divorced,tertiary,no,21.0,no,no,unknown,18,jun,328.0,5.0,0,unknown,0
41.0,blue-collar,divorced,primary,no,30.0,yes,no,unknown,5,may,139.0,3.0,0,unknown,0
40.0,unemployed,married,secondary,no,-460.0,yes,no,unknown,23,may,550.0,2.0,0,unknown,0
31.0,self-employed,single,tertiary,no,158.0,no,yes,cellular,25,jul,338.0,1.0,0,unknown,0
52.0,housemaid,married,secondary,no,1431.4808641647646,no,no,cellular,20,nov,224.0,1.0,0,unknown,0
39.0,blue-collar,married,secondary,no,965.0,yes,no,unknown,16,may,350.0,1.0,0,unknown,0
56.0,retired,married,primary,no,-66.0,yes,no,telephone,24,jul,130.0,1.0,0,unknown,0
35.0,management,single,tertiary,no,3636.0,yes,no,unknown,27,may,72.0,9.0,0,unknown,0
29.0,student,single,secondary,no,803.0,no,no,cellular,29,jun,203.0,1.0,1,other,0
23.0,student,single,secondary,no,4127.0,no,no,cellular,2,oct,66.0,5.0,2,success,0
32.0,housemaid,married,secondary,no,-1.0,yes,no,cellular,10,jul,287.0,1.0,0,unknown,0
37.0,housemaid,married,tertiary,no,1431.4808641647646,no,no,cellular,29,jan,28.0,1.0,0,unknown,0
57.0,management,married,primary,no,-226.0,yes,no,unknown,4,jun,290.0,1.0,0,unknown,0
32.0,admin.,married,secondary,no,-425.0,yes,no,cellular,6,may,308.0,1.0,0,unknown,0
51.0,blue-collar,married,secondary,no,953.0,no,no,cellular,19,aug,391.0,2.0,0,unknown,0
46.0,blue-collar,married,secondary,no,138.0,yes,yes,unknown,27,may,259.0,2.0,0,unknown,0
34.0,blue-collar,married,primary,no,2941.0,yes,no,cellular,4,may,190.0,3.0,0,unknown,0
36.0,unemployed,married,secondary,no,1375.0,no,no,cellular,21,nov,132.0,1.0,0,unknown,0
31.0,management,single,tertiary,no,101.0,no,no,cellular,11,aug,64.0,2.0,0,unknown,0
47.0,services,single,secondary,no,1888.0,yes,no,cellular,8,may,25.0,1.0,0,unknown,0
72.0,retired,divorced,primary,no,383.0,no,no,cellular,28,apr,54.0,2.0,0,unknown,0
59.0,housemaid,divorced,secondary,no,2061.0,no,no,cellular,27,may,108.0,1.0,2,failure,0
44.0,blue-collar,married,primary,no,-42.0,no,no,unknown,20,jun,23.0,3.0,0,unknown,0
35.0,management,married,tertiary,no,91.0,yes,no,cellular,30,jul,43.0,4.0,0,unknown,0
35.0,admin.,single,secondary,no,793.0,yes,no,telephone,29,jan,136.0,3.0,0,unknown,0
40.43921619182674,management,married,tertiary,no,15445.0,no,no,cellular,22,aug,128.0,9.0,0,unknown,0
55.0,technician,married,secondary,no,123.0,yes,no,telephone,11,may,289.0,1.0,12,failure,0
31.0,technician,single,tertiary,no,193.0,yes,yes,unknown,9,may,365.0,1.0,0,unknown,0
53.0,self-employed,divorced,tertiary,no,11.0,no,no,cellular,28,jan,193.0,3.0,0,unknown,0
49.0,unemployed,married,secondary,no,8398.0,no,no,cellular,19,nov,600.0,2.0,0,unknown,0
41.0,blue-collar,married,secondary,no,661.0,yes,no,unknown,12,jun,363.0,1.0,0,unknown,0
46.0,technician,married,tertiary,no,-4.0,yes,no,cellular,21,nov,237.0,1.0,0,unknown,0
37.0,management,single,tertiary,no,174.0,yes,yes,cellular,21,nov,43.0,1.0,0,unknown,0
34.0,management,single,tertiary,no,11797.0,yes,no,cellular,11,aug,75.0,2.0,0,unknown,0
49.0,technician,divorced,secondary,no,-53.0,yes,yes,cellular,25,jul,215.0,1.0,0,unknown,0
52.0,technician,divorced,secondary,no,2748.0,yes,no,cellular,3,feb,323.0,2.0,0,unknown,0
39.0,management,married,primary,no,548.0,no,yes,cellular,7,jul,121.0,5.0,0,unknown,0
55.0,blue-collar,married,primary,no,0.0,yes,yes,unknown,12,may,461.0,5.0,0,unknown,0
44.0,management,married,tertiary,no,4927.0,yes,no,cellular,10,jul,1120.0,1.0,0,unknown,0
33.0,admin.,married,secondary,no,355.0,yes,no,cellular,19,nov,98.0,2.0,0,unknown,0
52.0,management,married,secondary,no,39.0,yes,no,cellular,13,may,65.0,2.0,4,other,0
25.0,blue-collar,single,secondary,no,226.0,yes,yes,unknown,15,may,194.0,5.0,0,unknown,0
49.0,management,married,tertiary,no,4378.0,yes,no,cellular,21,nov,177.0,2.0,3,failure,0
77.0,retired,married,primary,no,2592.0,no,no,telephone,9,feb,79.0,12.0,0,unknown,0
34.0,management,married,tertiary,no,955.0,yes,no,cellular,30,apr,124.0,1.0,0,unknown,0
59.0,management,married,primary,no,-5.0,yes,no,cellular,8,may,112.0,1.0,0,unknown,0
56.0,admin.,married,tertiary,no,188.0,no,no,unknown,5,may,680.0,2.0,0,unknown,1
52.0,services,married,primary,no,291.0,no,no,unknown,16,jun,124.0,2.0,0,unknown,0
47.0,services,married,primary,no,127.0,no,no,cellular,14,jul,174.0,2.0,0,unknown,0
85.0,retired,married,tertiary,no,6235.0,no,no,cellular,11,aug,167.0,1.0,2,failure,0
28.0,blue-collar,single,tertiary,no,730.0,yes,no,unknown,6,jun,144.0,4.0,0,unknown,0
31.0,services,married,secondary,no,2.0,yes,no,unknown,26,may,210.0,6.0,0,unknown,0
56.0,self-employed,married,secondary,no,121.0,no,no,unknown,13,may,100.0,1.0,0,unknown,0
47.0,admin.,married,secondary,no,171.0,no,no,cellular,29,jul,160.0,2.0,0,unknown,0
32.0,admin.,single,primary,no,10.0,yes,no,unknown,16,may,145.0,18.0,0,unknown,0
35.0,blue-collar,married,primary,no,405.0,yes,no,unknown,11,jun,69.0,3.0,0,unknown,0
37.0,management,single,tertiary,no,5069.0,yes,no,cellular,12,may,1174.0,1.0,4,failure,1
37.0,technician,single,tertiary,no,1074.0,yes,yes,cellular,29,jan,104.0,1.0,0,unknown,0
26.0,self-employed,married,tertiary,no,-1.0,no,yes,cellular,28,jul,129.0,4.0,0,unknown,0
46.0,blue-collar,married,primary,no,458.0,yes,yes,unknown,19,may,293.0,1.0,0,unknown,0
36.0,management,married,tertiary,no,515.0,no,no,telephone,18,nov,149.0,4.0,0,unknown,0
43.0,technician,married,secondary,no,-1.0,no,no,cellular,9,jul,94.0,2.0,0,unknown,0
45.0,technician,married,secondary,no,7879.0,yes,no,cellular,11,aug,215.0,2.0,0,unknown,0
28.0,technician,married,secondary,no,-583.0,yes,yes,cellular,9,feb,103.0,2.0,0,unknown,0
54.0,blue-collar,married,secondary,no,-160.0,no,no,cellular,6,feb,371.0,5.0,0,unknown,0
34.0,technician,single,tertiary,no,614.0,no,no,cellular,28,aug,94.0,1.0,1,failure,0
48.0,technician,married,secondary,no,3437.0,no,yes,cellular,8,jun,140.0,2.0,1,success,1
26.0,self-employed,married,tertiary,no,10009.0,yes,no,cellular,17,jul,97.0,2.0,0,unknown,0
37.0,technician,married,secondary,no,-4.0,no,no,cellular,6,aug,103.0,4.0,0,unknown,0
46.0,technician,single,secondary,no,1170.0,yes,no,cellular,17,nov,32.0,1.0,0,unknown,0
53.0,blue-collar,married,primary,no,1510.0,no,no,cellular,7,aug,24.0,4.0,0,unknown,0
33.0,services,married,secondary,no,235.0,yes,yes,cellular,11,may,159.0,2.0,0,unknown,0
27.0,technician,married,secondary,no,522.0,yes,no,cellular,7,may,180.0,3.0,0,unknown,0
30.0,management,single,tertiary,no,407.0,no,no,unknown,29,may,23.0,24.0,0,unknown,0
47.0,admin.,married,secondary,no,3675.0,no,no,cellular,15,jul,434.0,2.0,1,other,1
27.0,management,married,tertiary,no,168.0,yes,no,cellular,18,may,226.0,2.0,1,failure,0
56.0,blue-collar,married,primary,no,5449.0,yes,no,cellular,14,apr,395.0,1.0,0,unknown,0
40.0,entrepreneur,single,unknown,no,326.0,no,no,cellular,28,jan,140.0,1.0,1,success,0
25.0,self-employed,single,tertiary,no,28.0,no,no,telephone,6,feb,32.0,5.0,0,unknown,0
27.0,management,married,tertiary,no,5263.0,no,yes,cellular,8,jul,198.0,9.0,0,unknown,0
26.0,services,divorced,secondary,no,12.0,yes,no,cellular,4,feb,324.0,1.0,0,unknown,0
30.0,services,married,secondary,no,259.0,yes,yes,unknown,21,may,105.0,2.0,0,unknown,0
47.0,blue-collar,married,secondary,no,106.0,yes,yes,unknown,13,may,129.0,1.0,0,unknown,0
28.0,blue-collar,single,secondary,no,576.0,no,no,cellular,5,feb,8.0,6.0,0,unknown,0
50.0,unemployed,married,primary,no,1431.4808641647646,no,yes,cellular,10,jul,354.0,3.0,0,unknown,0
27.0,blue-collar,married,secondary,no,621.0,no,no,telephone,7,jul,327.0,2.0,0,unknown,0
36.0,management,married,tertiary,yes,325.0,yes,yes,cellular,9,jul,571.0,5.0,0,unknown,1
35.0,student,single,tertiary,no,9.0,yes,no,telephone,4,feb,70.0,2.0,1,other,0
36.0,services,married,secondary,no,795.0,yes,no,cellular,8,may,254.0,2.0,0,unknown,0
59.0,blue-collar,divorced,primary,no,8213.0,yes,no,cellular,31,jul,137.0,10.0,0,unknown,0
37.0,technician,single,secondary,no,1126.0,no,no,cellular,4,jun,85.0,2.0,1,success,1
33.0,management,married,tertiary,no,39.0,no,yes,cellular,16,jul,1661.0,5.0,0,unknown,1
51.0,retired,married,tertiary,no,1773.0,no,no,cellular,19,nov,178.0,2.0,0,unknown,0
46.0,management,married,secondary,no,989.0,no,no,cellular,2,feb,195.0,1.0,0,unknown,0
64.0,retired,married,secondary,no,3477.0,no,no,cellular,14,apr,432.0,2.0,0,unknown,0
29.0,blue-collar,single,secondary,no,2141.0,no,no,unknown,29,may,424.0,1.0,0,unknown,0
53.0,services,married,primary,no,270.0,no,no,cellular,25,aug,69.0,4.0,0,unknown,0
40.43921619182674,management,married,tertiary,no,-90.0,no,yes,unknown,25,jun,84.0,1.0,0,unknown,0
30.0,management,single,secondary,no,-1.0,no,no,cellular,18,aug,87.0,7.0,0,unknown,0
36.0,admin.,married,secondary,no,35.0,no,no,cellular,22,aug,202.0,6.0,0,unknown,0
32.0,blue-collar,married,secondary,no,979.0,yes,no,cellular,16,jul,83.0,1.0,0,unknown,0
58.0,entrepreneur,married,secondary,no,903.0,no,no,cellular,7,aug,127.0,1.0,0,unknown,0
35.0,management,single,secondary,no,1031.0,yes,no,cellular,22,jul,247.0,1.0,0,unknown,0
32.0,blue-collar,married,secondary,no,681.0,yes,yes,cellular,21,jul,359.0,1.0,0,unknown,0
42.0,unknown,married,primary,no,4.0,yes,no,cellular,9,jul,116.0,1.0,0,unknown,0
48.0,management,divorced,secondary,no,1595.0,yes,no,cellular,12,may,88.0,2.0,1,failure,0
27.0,blue-collar,married,primary,no,62.0,yes,no,unknown,3,jun,539.0,1.0,0,unknown,0
65.0,retired,married,secondary,no,783.0,no,no,cellular,12,feb,405.0,4.0,0,unknown,0
29.0,admin.,single,secondary,no,458.0,no,yes,cellular,15,jul,347.0,2.0,0,unknown,0
50.0,self-employed,divorced,tertiary,no,513.0,yes,no,cellular,5,may,0.0,3.0,0,unknown,0
33.0,unemployed,single,secondary,no,3852.0,yes,no,cellular,18,nov,129.0,2.0,0,unknown,0
35.0,unemployed,married,secondary,no,1215.0,no,no,cellular,11,feb,540.0,1.0,1,success,1
32.0,admin.,single,secondary,no,97.0,yes,no,cellular,23,jul,103.0,5.0,0,unknown,0
38.0,technician,single,secondary,no,5.0,no,no,cellular,11,aug,922.0,1.0,0,unknown,1
57.0,admin.,married,secondary,no,12976.0,no,no,cellular,5,mar,107.0,1.0,0,unknown,1
24.0,student,single,secondary,no,1165.0,no,no,cellular,21,oct,269.0,2.0,2,failure,0
42.0,blue-collar,married,primary,no,355.0,no,no,unknown,20,jun,110.0,2.0,0,unknown,0
36.0,management,married,tertiary,no,1351.0,yes,no,unknown,20,jun,237.0,8.0,0,unknown,0
62.0,retired,married,secondary,no,1055.0,no,no,cellular,27,jul,199.0,2.0,3,success,1
32.0,blue-collar,single,secondary,no,554.0,yes,no,cellular,14,aug,115.0,3.0,0,unknown,0
32.0,admin.,single,secondary,no,-449.0,yes,no,unknown,28,may,81.0,2.0,0,unknown,0
33.0,management,single,tertiary,yes,624.0,no,no,cellular,28,aug,189.0,3.0,0,unknown,0
57.0,technician,married,secondary,no,3237.0,yes,no,unknown,14,may,136.0,2.0,0,unknown,0
30.0,blue-collar,single,primary,no,404.0,yes,no,unknown,26,may,208.0,1.0,0,unknown,0
29.0,blue-collar,single,secondary,no,-292.0,yes,yes,cellular,5,may,79.0,5.0,0,unknown,0
39.0,technician,married,secondary,no,90.0,yes,no,unknown,13,may,130.0,2.0,0,unknown,0
59.0,management,married,secondary,no,1019.0,no,no,cellular,14,aug,104.0,2.0,0,unknown,0
56.0,self-employed,married,tertiary,no,8017.0,yes,no,cellular,19,nov,703.0,2.0,3,failure,0
57.0,management,married,tertiary,no,-4.0,yes,yes,cellular,20,apr,386.0,1.0,0,unknown,0
40.43921619182674,student,single,secondary,no,214.0,no,no,cellular,14,aug,109.0,1.0,0,unknown,0
71.0,admin.,married,primary,no,2316.0,no,no,cellular,12,jul,204.0,6.0,6,other,0
59.0,admin.,married,secondary,no,9.0,yes,no,unknown,14,may,76.0,6.0,0,unknown,0
36.0,management,married,tertiary,no,234.0,no,no,cellular,3,feb,197.0,1.0,1,success,1
27.0,management,single,tertiary,no,98.0,no,no,telephone,28,jan,265.0,4.0,0,unknown,0
45.0,blue-collar,married,secondary,no,471.0,yes,no,cellular,21,nov,109.0,2.0,2,other,0
66.0,retired,married,secondary,no,993.0,no,no,cellular,27,feb,133.0,2.0,0,unknown,1
58.0,technician,single,primary,no,11266.0,no,no,cellular,26,aug,342.0,1.0,0,unknown,1
29.0,services,married,secondary,yes,-846.0,yes,no,unknown,30,may,147.0,2.0,0,unknown,0
27.0,admin.,single,secondary,no,130.0,no,no,cellular,16,sep,1353.0,2.0,0,unknown,1
39.0,admin.,single,tertiary,no,3952.0,yes,no,cellular,12,aug,76.0,1.0,2,failure,0
43.0,blue-collar,married,unknown,no,28.0,no,no,unknown,12,may,511.0,2.0,0,unknown,0
55.0,management,married,secondary,no,91.0,yes,no,telephone,20,apr,76.0,5.0,0,unknown,0
33.0,blue-collar,married,secondary,no,589.0,yes,no,unknown,6,jun,202.0,2.0,0,unknown,0
32.0,blue-collar,single,secondary,no,503.0,no,yes,cellular,30,jan,105.0,3.0,0,unknown,0
28.0,management,married,tertiary,no,859.0,yes,yes,cellular,4,aug,195.0,3.0,0,unknown,0
42.0,technician,married,secondary,no,624.0,no,no,cellular,5,aug,214.0,1.0,0,unknown,0
42.0,technician,single,secondary,no,798.0,yes,yes,unknown,29,may,0.0,3.0,0,unknown,0
51.0,management,married,tertiary,no,5112.0,yes,no,cellular,18,dec,399.0,1.0,2,failure,1
33.0,admin.,single,tertiary,no,672.0,yes,no,cellular,22,apr,128.0,2.0,2,other,0
28.0,technician,married,secondary,no,25.0,yes,no,cellular,19,aug,152.0,2.0,0,unknown,0
34.0,management,married,tertiary,no,97.0,yes,yes,unknown,5,may,426.0,1.0,0,unknown,0
28.0,management,single,tertiary,no,474.0,no,no,cellular,29,jan,329.0,2.0,0,unknown,0
45.0,blue-collar,married,secondary,no,3408.0,yes,no,cellular,12,may,96.0,2.0,0,unknown,0
56.0,admin.,married,secondary,no,511.0,yes,no,cellular,10,jul,272.0,1.0,0,unknown,0
31.0,blue-collar,married,primary,no,-80.0,yes,no,cellular,22,jul,263.0,1.0,0,unknown,0
39.0,admin.,divorced,secondary,no,950.0,yes,no,unknown,16,jun,61.0,1.0,0,unknown,0
29.0,admin.,divorced,secondary,no,893.0,no,no,cellular,15,may,336.0,2.0,1,failure,0
38.0,technician,married,secondary,no,972.0,yes,no,cellular,18,may,38.0,8.0,3,success,0
27.0,entrepreneur,married,tertiary,no,499.0,yes,no,cellular,18,jul,101.0,1.0,0,unknown,0
37.0,blue-collar,married,secondary,no,535.0,no,no,unknown,19,jun,140.0,6.0,0,unknown,0
59.0,entrepreneur,married,secondary,no,1084.0,no,yes,cellular,29,jul,83.0,4.0,0,unknown,0
35.0,admin.,single,secondary,no,813.0,yes,no,unknown,17,jun,313.0,1.0,0,unknown,0
42.0,blue-collar,married,primary,no,611.0,yes,yes,cellular,19,nov,144.0,1.0,0,unknown,0
28.0,housemaid,married,secondary,no,11.0,no,no,cellular,19,nov,27.0,1.0,0,unknown,0
46.0,services,married,secondary,no,2317.0,no,no,cellular,22,aug,631.0,1.0,0,unknown,0
46.0,services,married,secondary,no,2.0,yes,no,unknown,20,jun,725.0,9.0,0,unknown,0
35.0,unknown,single,secondary,no,7.0,no,no,cellular,19,oct,218.0,1.0,0,unknown,0
31.0,technician,single,secondary,no,841.0,no,no,cellular,26,may,412.0,3.0,2,failure,1
44.0,blue-collar,married,unknown,no,2904.0,no,no,cellular,20,nov,364.0,1.0,0,unknown,0
42.0,technician,divorced,secondary,no,165.0,no,no,cellular,30,jul,82.0,11.0,0,unknown,0
60.0,blue-collar,divorced,primary,no,866.0,yes,no,cellular,24,jul,126.0,1.0,0,unknown,0
43.0,admin.,married,secondary,no,1454.0,yes,no,cellular,6,may,348.0,4.0,0,unknown,0
57.0,housemaid,married,primary,no,256.0,yes,no,telephone,15,may,65.0,5.0,3,failure,0
27.0,management,divorced,tertiary,no,668.0,no,no,telephone,19,jun,176.0,2.0,0,unknown,0
31.0,management,single,tertiary,no,1286.0,yes,no,cellular,12,aug,264.0,3.0,0,unknown,0
34.0,admin.,married,secondary,no,0.0,yes,yes,cellular,28,jul,82.0,12.0,0,unknown,0
31.0,technician,single,tertiary,no,1798.0,yes,no,unknown,8,may,404.0,1.0,0,unknown,0
40.43921619182674,management,married,tertiary,no,1808.0,no,no,cellular,30,apr,464.0,1.0,0,unknown,1
33.0,management,married,secondary,no,-225.0,yes,no,cellular,14,may,135.0,2.0,8,other,0
41.0,entrepreneur,married,tertiary,no,1655.0,no,no,cellular,17,nov,394.0,1.0,0,unknown,0
26.0,student,single,unknown,no,835.0,no,no,cellular,1,jun,65.0,1.0,0,unknown,0
39.0,blue-collar,single,secondary,no,520.0,yes,yes,cellular,5,may,171.0,3.0,15,failure,0
50.0,unknown,married,primary,no,735.0,no,no,cellular,27,oct,774.0,2.0,0,unknown,1
55.0,retired,divorced,secondary,no,311.0,no,no,cellular,28,jan,935.0,2.0,0,unknown,0
38.0,management,divorced,tertiary,no,1317.0,yes,no,cellular,16,jul,903.0,1.0,0,unknown,0
34.0,blue-collar,married,secondary,no,1983.0,yes,no,telephone,29,jan,50.0,1.0,2,failure,0
43.0,management,divorced,tertiary,no,746.0,yes,no,unknown,5,may,65.0,3.0,0,unknown,0
35.0,admin.,single,tertiary,no,984.0,no,no,cellular,1,feb,362.0,2.0,2,failure,0
26.0,blue-collar,single,secondary,no,672.0,no,yes,telephone,31,jul,120.0,8.0,0,unknown,0
38.0,technician,single,tertiary,no,0.0,yes,no,cellular,23,jul,360.0,6.0,0,unknown,0
31.0,management,married,tertiary,no,374.0,no,no,cellular,29,jan,246.0,1.0,1,other,0
80.0,retired,married,primary,no,2991.0,no,no,cellular,6,aug,328.0,1.0,0,unknown,0
56.0,entrepreneur,married,tertiary,no,148.0,yes,no,cellular,12,may,255.83365949119374,3.0,6,failure,0
25.0,blue-collar,single,secondary,no,329.0,yes,no,unknown,4,jun,613.0,1.0,0,unknown,0
28.0,admin.,single,secondary,no,-503.0,yes,no,unknown,20,jun,31.0,14.0,0,unknown,0
37.0,blue-collar,married,secondary,no,391.0,yes,yes,unknown,23,may,276.0,1.0,0,unknown,0
49.0,technician,married,unknown,no,562.0,no,no,unknown,17,jun,182.0,1.0,0,unknown,0
41.0,blue-collar,married,secondary,no,74.0,yes,no,unknown,7,may,410.0,6.0,0,unknown,0
35.0,blue-collar,married,secondary,no,-1.0,yes,no,cellular,17,nov,298.0,1.0,0,unknown,0
47.0,unemployed,married,secondary,no,5168.0,no,no,unknown,12,jun,119.0,5.0,0,unknown,0
43.0,blue-collar,married,primary,no,578.0,yes,no,telephone,4,feb,32.0,2.0,0,unknown,0
31.0,blue-collar,married,primary,no,939.0,yes,no,cellular,5,feb,76.0,2.0,0,unknown,0
61.0,retired,married,primary,no,3.0,no,no,cellular,18,aug,129.0,3.0,0,unknown,0
46.0,unemployed,married,primary,no,801.0,no,no,cellular,20,aug,90.0,2.0,0,unknown,0
43.0,management,married,tertiary,no,-368.0,yes,no,cellular,8,may,222.0,2.0,0,unknown,0
52.0,admin.,divorced,secondary,no,-398.0,yes,no,cellular,21,nov,133.0,1.0,0,unknown,0
39.0,technician,single,secondary,no,32.0,yes,no,cellular,11,jul,904.0,2.0,0,unknown,0
40.0,services,married,secondary,no,127.0,yes,no,cellular,5,may,206.0,2.0,0,unknown,0
33.0,services,married,secondary,no,212.0,yes,no,unknown,16,may,111.0,1.0,0,unknown,0
28.0,admin.,single,secondary,no,164.0,yes,yes,unknown,20,may,238.0,2.0,0,unknown,0
57.0,services,married,secondary,no,22196.0,yes,no,cellular,21,nov,202.0,1.0,0,unknown,0
39.0,admin.,single,secondary,no,2036.0,yes,no,unknown,2,jun,128.0,2.0,0,unknown,0
28.0,services,married,secondary,no,2260.0,yes,yes,cellular,8,jul,248.0,2.0,0,unknown,0
26.0,technician,single,tertiary,no,2490.0,yes,no,cellular,3,mar,347.0,1.0,5,failure,1
51.0,management,married,tertiary,no,15.0,no,yes,cellular,23,jul,223.0,1.0,0,unknown,0
